PG.ProteinGroups	PG.Genes	PG.ProteinDescriptions	PG.ProteinNames	[1] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S1_S2-C10_1_6765.d.PG.Quantity	[2] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S4_S2-D3_1_6770.d.PG.Quantity	[3] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S7_S2-B8_1_6751.d.PG.Quantity	[4] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S10_S2-A5_1_6736.d.PG.Quantity	[5] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S13_S2-D9_1_6776.d.PG.Quantity	[6] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S16_S2-C7_1_6762.d.PG.Quantity	[7] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S19_S2-E1_1_6780.d.PG.Quantity	[8] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S22_S2-B12_1_6755.d.PG.Quantity	[9] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S25_S2-B2_1_6745.d.PG.Quantity	[10] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S28_S2-B4_1_6747.d.PG.Quantity	[11] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S31_S2-D7_1_6774.d.PG.Quantity	[12] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S34_S2-A11_1_6742.d.PG.Quantity	[13] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S37_S2-E5_1_6784.d.PG.Quantity	[14] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S40_S2-A6_1_6737.d.PG.Quantity	[15] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S43_S2-D1_1_6768.d.PG.Quantity	[16] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S46_S2-E3_1_6782.d.PG.Quantity	[17] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S49_S2-C5_1_6760.d.PG.Quantity	[18] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S52_S2-A2_1_6733.d.PG.Quantity	[19] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S55_S2-G4_1_6807.d.PG.Quantity	[20] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S61_S3-A1_1_6829.d.PG.Quantity	[21] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S64_S2-H6_1_6821.d.PG.Quantity	[22] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S67_S2-G11_1_6814.d.PG.Quantity	[23] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S73_S2-G1_1_6804.d.PG.Quantity	[24] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S76_S3-A3_1_6831.d.PG.Quantity	[25] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S79_S2-G8_1_6811.d.PG.Quantity	[26] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S82_S2-F6_1_6797.d.PG.Quantity	[27] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S85_S2-F4_1_6795.d.PG.Quantity	[28] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S88_S2-H3_1_6818.d.PG.Quantity	[29] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S91_S2-F2_1_6793.d.PG.Quantity	[30] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S94_S2-H2_1_6817.d.PG.Quantity	[31] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S94_S2-H10_1_6825.d.PG.Quantity	[32] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S97_S2-E7_1_6786.d.PG.Quantity	[33] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S100_S3-A9_1_6837.d.PG.Quantity	[34] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S102_S3-A7_1_6835.d.PG.Quantity	[35] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S103_S2-E10_1_6789.d.PG.Quantity	[36] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S106_S2-F8_1_6799.d.PG.Quantity
Q8R560	Ankrd1	Ankyrin repeat domain-containing protein 1	ANKR1_RAT	NaN	NaN	NaN	2.5764153003692627	61.2424430847168	NaN	361.84466552734375	NaN	90.00511932373047	NaN	NaN	NaN	NaN	29.129859924316406	NaN	NaN	NaN	47.548927307128906	NaN	7.726562023162842	347.0853271484375	NaN	NaN	9.199029922485352	NaN	83.68547821044922	NaN	86.5577163696289	NaN	NaN	9.609173774719238	NaN	44.71498489379883	77.88806915283203	804.8328857421875	NaN
Q8R5M4	Optn	Optineurin	OPTN_RAT	11.929327011108398	8.230657577514648	3.215778350830078	10.114273071289062	NaN	13.033700942993164	21.656986236572266	8.309453010559082	13.134367942810059	8.675856590270996	10.672684669494629	17.252195358276367	14.353096961975098	11.423319816589355	9.333643913269043	12.019909858703613	NaN	13.112187385559082	6.616220951080322	6.595921516418457	6.715154647827148	7.452771186828613	NaN	18.22580337524414	10.732203483581543	14.456191062927246	17.963834762573242	6.744549751281738	17.46285057067871	11.076632499694824	7.104175567626953	9.473479270935059	13.328635215759277	12.055072784423828	10.973740577697754	12.765706062316895
Q8VBU2	Ndrg2	Protein NDRG2	NDRG2_RAT	772.6129150390625	734.9723510742188	712.4126586914062	1183.4151611328125	999.900634765625	766.7409057617188	385.9063720703125	754.2457885742188	737.2201538085938	855.1807861328125	783.3491821289062	842.0794677734375	734.8579711914062	776.4639282226562	556.143798828125	512.9781494140625	883.6648559570312	640.3678588867188	799.79931640625	1108.520751953125	857.1428833007812	1245.7110595703125	681.1484985351562	1291.6248779296875	1231.6644287109375	788.4596557617188	857.0291748046875	937.6715698242188	776.9248657226562	995.26318359375	1200.54833984375	652.349365234375	795.255859375	789.3709716796875	845.0798950195312	942.8695068359375
Q8VH46	Afap1	Actin filament-associated protein 1	AFAP1_RAT	NaN	NaN	NaN	NaN	NaN	NaN	64.66619110107422	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q8VH49	Higd1a	HIG1 domain family member 1A, mitochondrial	HIG1A_RAT	380.900390625	78.84285736083984	136.8337860107422	128.4356689453125	260.3952941894531	84.15470886230469	55.569419860839844	94.36820220947266	290.123779296875	332.9734802246094	44.70838165283203	249.90786743164062	148.1734161376953	194.5098114013672	107.48397827148438	187.75868225097656	113.13910675048828	59.68370056152344	186.8369140625	360.3529968261719	255.17526245117188	152.86770629882812	239.25448608398438	347.2109375	440.0146179199219	122.85155487060547	221.02032470703125	321.57867431640625	92.09364318847656	230.7230224609375	324.5373229980469	170.5549774169922	57.43410110473633	189.41921997070312	99.03377532958984	135.23377990722656
Q8VHF5	Cs	Citrate synthase, mitochondrial	CISY_RAT	4394.6162109375	3907.785888671875	3580.953369140625	4245.56005859375	3595.81689453125	3269.6318359375	1924.6732177734375	4514.87255859375	4396.533203125	5673.15478515625	3273.489990234375	7473.953125	2986.375	4738.2109375	3972.44287109375	4945.6123046875	3374.671875	6238.82958984375	3396.14501953125	4368.173828125	3155.37353515625	2947.529052734375	2827.80615234375	4476.923828125	5441.01806640625	3228.788818359375	4194.384765625	3778.194580078125	2904.116943359375	3782.8701171875	4248.546875	3601.20703125	2523.299072265625	4775.64453125	4820.40966796875	3794.981689453125
Q8VHK7	Hdgf	Hepatoma-derived growth factor	HDGF_RAT	114.46917724609375	130.7706756591797	121.81912994384766	113.95716094970703	166.78237915039062	94.90851593017578	518.3017578125	99.72822570800781	101.34004211425781	85.95980072021484	121.47628021240234	102.2310791015625	88.2499008178711	81.09227752685547	78.67108154296875	91.81395721435547	54.3694953918457	100.76203155517578	67.39274597167969	91.66754150390625	72.86116027832031	76.48238372802734	87.2591781616211	73.31231689453125	69.22245025634766	91.48072052001953	65.339111328125	60.95061111450195	135.11058044433594	79.12338256835938	93.10536193847656	122.0397720336914	77.97785949707031	64.53594207763672	70.45785522460938	64.18048095703125
Q8VHT6	As3mt	Arsenite methyltransferase	AS3MT_RAT	17.462556838989258	31.275970458984375	24.106313705444336	26.96895408630371	11.51390266418457	21.79016876220703	59.49713897705078	20.851852416992188	18.095529556274414	23.197315216064453	16.840574264526367	22.519229888916016	37.82588195800781	21.199092864990234	20.98863410949707	19.115966796875	18.7626895904541	23.40121841430664	17.735673904418945	20.146442413330078	30.708234786987305	31.021682739257812	17.018529891967773	14.671217918395996	20.501096725463867	18.493717193603516	25.379785537719727	18.02423667907715	18.907161712646484	19.694286346435547	18.225969314575195	13.165827751159668	19.073999404907227	17.049800872802734	21.199657440185547	15.543395042419434
Q8VHU4	Elp1	Elongator complex protein 1	ELP1_RAT	18.032758712768555	7.175204753875732	16.26943588256836	NaN	NaN	24.161081314086914	179.84214782714844	9.929943084716797	NaN	17.3640193939209	14.247896194458008	NaN	38.46804428100586	9.799016952514648	17.945138931274414	15.117888450622559	NaN	10.92182445526123	23.9925594329834	21.081804275512695	31.608734130859375	22.082286834716797	17.683900833129883	15.915506362915039	13.935450553894043	17.18606185913086	12.586091995239258	15.623388290405273	20.33864402770996	21.348562240600586	15.217180252075195	NaN	36.21514129638672	13.734195709228516	17.3149356842041	14.402377128601074
Q8VHV7	Hnrnph1	Heterogeneous nuclear ribonucleoprotein H	HNRH1_RAT	125.6503677368164	72.41204833984375	61.406192779541016	94.6993408203125	74.017333984375	114.46942901611328	612.039794921875	93.44525146484375	94.8765640258789	99.48017883300781	54.7099494934082	66.34422302246094	112.92994689941406	68.08097839355469	72.36433410644531	65.38004302978516	96.77457427978516	109.24993896484375	117.93659210205078	100.34352111816406	145.94639587402344	90.12409973144531	88.46470642089844	89.42567443847656	105.80683898925781	55.09031677246094	51.443058013916016	70.4979019165039	72.11965942382812	68.05091857910156	94.83149719238281	60.26078414916992	69.0733871459961	86.5820541381836	48.86676025390625	63.66550064086914
Q8VI04	Asrgl1	Isoaspartyl peptidase/L-asparaginase	ASGL1_RAT	107.09365844726562	119.0698013305664	153.7937774658203	132.63104248046875	161.47384643554688	160.06419372558594	105.7771224975586	114.73440551757812	117.0197525024414	107.42672729492188	187.92967224121094	95.90238952636719	124.32383728027344	126.72583770751953	129.41807556152344	118.02366638183594	136.00621032714844	126.80421447753906	80.25215148925781	115.62358093261719	99.94930267333984	130.4557342529297	91.82678985595703	80.73424530029297	107.48119354248047	127.16453552246094	106.01972198486328	118.12602233886719	104.29742431640625	153.83192443847656	76.82991790771484	141.3661651611328	140.22901916503906	142.02374267578125	114.20173645019531	112.99413299560547
Q8VID1	Dhrs4	Dehydrogenase/reductase SDR family member 4	DHRS4_RAT	56.91527557373047	53.077945709228516	22.820749282836914	61.33724594116211	18.983003616333008	34.131507873535156	65.7220687866211	46.46402359008789	30.813169479370117	59.67203140258789	35.213531494140625	42.544952392578125	29.077045440673828	41.99565124511719	60.81205368041992	58.112667083740234	43.4123420715332	34.662418365478516	28.603992462158203	64.32205963134766	26.57973861694336	25.616315841674805	41.19892501831055	86.44300079345703	114.7775650024414	29.771635055541992	38.82355499267578	34.05109405517578	30.03147315979004	55.828765869140625	62.642520904541016	46.50912094116211	16.50084114074707	54.098716735839844	31.48260498046875	41.2564811706543
Q8VIF7	Selenbp1	Methanethiol oxidase	SBP1_RAT	525.4164428710938	554.8594360351562	540.8252563476562	222.83216857910156	401.7146911621094	443.3174133300781	994.4175415039062	285.5848083496094	350.3909912109375	504.83294677734375	750.4268798828125	728.4695434570312	247.70028686523438	483.9532470703125	528.1161499023438	537.1985473632812	438.9635314941406	545.0610961914062	521.0834350585938	379.7729187011719	328.8450012207031	892.5512084960938	304.1544494628906	466.25335693359375	385.5159912109375	322.18243408203125	461.5060729980469	761.0076293945312	342.2431945800781	399.8701477050781	681.132568359375	359.41949462890625	380.6794738769531	389.88275146484375	348.427001953125	391.7980651855469
Q91V33	Khdrbs1	KH domain-containing, RNA-binding, signal transduction-associated protein 1	KHDR1_RAT	67.61380767822266	48.21051788330078	54.110252380371094	49.70811462402344	58.615943908691406	61.11762237548828	279.3487243652344	50.426422119140625	55.61826705932617	48.62607955932617	73.14759826660156	57.17032241821289	48.55670166015625	47.26410675048828	59.065853118896484	73.62986755371094	86.18396759033203	45.81231689453125	48.74259948730469	44.52885055541992	63.824466705322266	44.4136962890625	50.13833236694336	39.02494812011719	30.69562530517578	44.431034088134766	46.93545150756836	43.39838790893555	47.63248062133789	38.917354583740234	24.412349700927734	30.36603355407715	60.705814361572266	34.777889251708984	37.56764221191406	19.269832611083984
Q91XQ2	Epm2a	Laforin	EPM2A_RAT	NaN	8.948257446289062	10.798093795776367	15.410451889038086	NaN	20.98879051208496	NaN	18.23937225341797	16.966169357299805	NaN	7.9020280838012695	45.39804458618164	NaN	18.532428741455078	15.555381774902344	NaN	NaN	14.596766471862793	18.0894775390625	16.834102630615234	NaN	16.98641014099121	7.4296135902404785	NaN	7.092628479003906	15.175140380859375	21.173696517944336	NaN	15.805133819580078	6.867883205413818	14.587397575378418	20.165281295776367	12.74170970916748	10.332074165344238	24.49265480041504	13.963123321533203
Q91XU1	Qki	Protein quaking	QKI_RAT	15.335022926330566	NaN	NaN	NaN	9.222865104675293	NaN	NaN	NaN	NaN	12.91026496887207	NaN	NaN	NaN	5.25247049331665	NaN	10.09046745300293	NaN	NaN	NaN	NaN	NaN	5.319303512573242	NaN	22.55472183227539	10.360383987426758	NaN	NaN	NaN	NaN	5.026427268981934	18.047428131103516	8.290351867675781	NaN	11.734678268432617	NaN	4.859023094177246
Q91Y78	Uchl3	Ubiquitin carboxyl-terminal hydrolase isozyme L3	UCHL3_RAT	79.29546356201172	76.09524536132812	106.2199478149414	83.21121215820312	86.73979187011719	94.09073638916016	189.1982879638672	76.57439422607422	79.02838897705078	76.1655044555664	87.44535827636719	79.12464904785156	90.697265625	63.3590202331543	87.43334197998047	96.699462890625	78.60701751708984	63.2494010925293	72.34828186035156	91.33647918701172	86.8224105834961	94.98096466064453	71.51507568359375	89.92322540283203	112.15206146240234	77.53752899169922	52.63745880126953	98.72896575927734	80.82841491699219	88.92438507080078	81.9551010131836	79.18636322021484	88.43640899658203	75.4891586303711	60.69685363769531	96.63156127929688
Q91Y81	Septin2	Septin-2	SEPT2_RAT	103.27912139892578	79.92633819580078	89.74933624267578	77.3246841430664	95.6394271850586	89.13018035888672	1066.8221435546875	95.17310333251953	78.67355346679688	74.1915054321289	124.30335998535156	59.479068756103516	91.3115463256836	69.20197296142578	70.05937957763672	103.96324157714844	76.27349090576172	87.46710205078125	82.8486099243164	46.306785583496094	142.3290252685547	101.02395629882812	70.14380645751953	58.27979278564453	49.87614059448242	65.8503646850586	93.29336547851562	51.623416900634766	69.04061126708984	58.21615982055664	37.16032409667969	38.197731018066406	77.9678955078125	53.68572235107422	74.5110092163086	51.145782470703125
Q91ZW1	Tfam	Transcription factor A, mitochondrial	TFAM_RAT	137.5363006591797	158.21437072753906	97.88909149169922	92.36316680908203	120.24344635009766	81.7281265258789	88.08628845214844	94.12955474853516	119.10921478271484	152.72976684570312	139.1461181640625	130.4091339111328	97.7080078125	102.94544982910156	117.16696166992188	113.69709777832031	106.48102569580078	128.58082580566406	83.34415435791016	100.86954498291016	87.64564514160156	49.49188995361328	73.783935546875	98.04802703857422	105.39635467529297	73.15531158447266	96.38148498535156	66.76026916503906	62.21696090698242	94.48735046386719	93.2446060180664	106.14070129394531	76.26924896240234	123.83714294433594	86.6127700805664	80.42124938964844
Q920A6	Scpep1	Retinoid-inducible serine carboxypeptidase	RISC_RAT	97.50942993164062	104.47901153564453	113.22755432128906	260.22357177734375	73.11527252197266	193.84521484375	1711.552001953125	100.4291000366211	84.78287506103516	94.03854370117188	101.71060943603516	45.938236236572266	200.9388427734375	119.0632095336914	99.98648834228516	97.68852233886719	132.33792114257812	127.44883728027344	154.5692901611328	82.94065856933594	106.97282409667969	84.5123519897461	104.62132263183594	60.308231353759766	54.25276184082031	80.04595184326172	67.16992950439453	54.86738967895508	73.83829498291016	56.49944305419922	144.52981567382812	67.69844055175781	86.8939208984375	56.618980407714844	92.45440673828125	79.82884216308594
Q920F5	Mlycd	Malonyl-CoA decarboxylase, mitochondrial	DCMC_RAT	25.47753143310547	24.107038497924805	20.11854362487793	22.41762924194336	27.48699951171875	46.84001159667969	NaN	34.350990295410156	25.946666717529297	25.503009796142578	17.199905395507812	37.47456741333008	NaN	33.47605514526367	28.207839965820312	24.685564041137695	37.29724884033203	37.54770278930664	25.70646095275879	52.62794494628906	32.735774993896484	41.48741149902344	31.697433471679688	31.909624099731445	51.29557418823242	18.870378494262695	17.727169036865234	42.04554748535156	30.101119995117188	41.11751937866211	38.7785758972168	29.968812942504883	28.310426712036133	35.75510787963867	21.25116729736328	29.96647071838379
Q920G2	Slc9a3r2	Na(+)/H(+) exchange regulatory cofactor NHE-RF2	NHRF2_RAT	64.39784240722656	15.108245849609375	NaN	NaN	24.467044830322266	35.56214904785156	100.35275268554688	49.825199127197266	44.13679504394531	50.210533142089844	NaN	42.94776153564453	68.17803955078125	15.066542625427246	28.17021942138672	44.3481330871582	NaN	59.794158935546875	74.80255126953125	NaN	41.514801025390625	NaN	48.101688385009766	51.15380859375	NaN	40.45554733276367	17.055267333984375	NaN	NaN	55.051353454589844	74.47930908203125	51.14417266845703	NaN	42.70180892944336	20.014808654785156	NaN
Q920J3	Coro6	Coronin-6	CORO6_RAT	56.382633209228516	49.27067565917969	53.933467864990234	42.85674285888672	49.42379379272461	64.60063171386719	NaN	51.60136413574219	58.98020553588867	87.79011535644531	54.658878326416016	46.34299087524414	41.34492111206055	48.164222717285156	45.834354400634766	67.35478973388672	73.23387908935547	48.276756286621094	41.04911804199219	74.98625183105469	52.10126495361328	43.34199905395508	36.82094955444336	91.35292053222656	95.81876373291016	48.05714797973633	64.60787963867188	53.93505859375	42.197288513183594	46.75466537475586	65.32630920410156	48.29344177246094	32.00535583496094	45.96772003173828	40.379859924316406	48.47641372680664
Q920J4	Txnl1	Thioredoxin-like protein 1	TXNL1_RAT	150.43356323242188	185.55545043945312	191.11746215820312	211.1934356689453	120.36253356933594	174.2902374267578	230.81370544433594	207.2692413330078	171.08584594726562	148.20144653320312	178.53736877441406	149.7952880859375	175.0628662109375	180.2716064453125	145.8091583251953	144.5133819580078	172.10076904296875	203.9550018310547	130.93186950683594	134.69200134277344	148.3249969482422	164.00099182128906	145.43968200683594	127.50475311279297	129.39198303222656	146.4950408935547	111.56785583496094	129.02117919921875	137.6835174560547	118.24275970458984	116.44511413574219	161.99264526367188	153.05299377441406	132.05740356445312	114.08195495605469	130.4955596923828
Q920L2	Sdha	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	SDHA_RAT	640.6990966796875	500.2468566894531	410.9538879394531	420.712158203125	496.0959777832031	324.71539306640625	206.48077392578125	437.3150634765625	433.9218444824219	842.9073486328125	339.7288818359375	753.0515747070312	363.0153503417969	485.7193908691406	547.3734741210938	517.7759399414062	561.5889892578125	539.5909423828125	449.0997619628906	593.7449340820312	376.593017578125	381.3728332519531	470.3638610839844	625.4873657226562	637.3289794921875	351.5233459472656	596.6685180664062	665.0237426757812	385.5602111816406	546.1600952148438	721.6978759765625	491.96356201171875	277.5552062988281	547.6604614257812	512.3380737304688	470.1977844238281
Q920P0	Dcxr	L-xylulose reductase	DCXR_RAT	50.68531799316406	118.18984985351562	73.15531158447266	118.25318908691406	93.26802825927734	134.9433135986328	140.53172302246094	NaN	46.67372131347656	79.36627197265625	180.19427490234375	86.73567962646484	NaN	94.75432586669922	107.52375030517578	100.41075134277344	290.7911376953125	122.21829223632812	51.50321578979492	81.63839721679688	114.91334533691406	NaN	NaN	56.86287307739258	110.36738586425781	84.18229675292969	58.930057525634766	73.32811737060547	55.812255859375	63.019134521484375	104.13286590576172	NaN	65.78687286376953	61.407352447509766	83.45359802246094	NaN
Q920P6	Ada	Adenosine deaminase	ADA_RAT	40.08442306518555	27.269071578979492	27.90812110900879	20.883798599243164	37.43974685668945	22.77361488342285	100.42586517333984	28.2984676361084	49.259368896484375	32.08244705200195	36.891014099121094	25.197874069213867	28.015623092651367	19.043333053588867	19.103391647338867	37.06544876098633	29.734466552734375	41.48919677734375	11.422505378723145	33.47164535522461	39.33810806274414	22.77607536315918	22.907865524291992	25.198505401611328	34.34273910522461	17.147789001464844	10.638659477233887	31.57794952392578	16.834056854248047	22.346933364868164	36.3297004699707	24.904447555541992	12.764057159423828	22.025392532348633	11.381110191345215	19.128520965576172
Q920Q0	Palm	Paralemmin-1	PALM_RAT	NaN	NaN	97.11967468261719	NaN	NaN	NaN	248.79469299316406	NaN	11.756719589233398	NaN	NaN	NaN	NaN	NaN	NaN	70.37716674804688	216.93212890625	NaN	NaN	76.05076599121094	NaN	NaN	NaN	NaN	NaN	NaN	12.02687931060791	NaN	137.6965789794922	NaN	122.27429962158203	125.60684204101562	NaN	NaN	29.990877151489258	NaN
Q921A4	Cygb	Cytoglobin	CYGB_RAT	69.01531982421875	54.46561813354492	22.440961837768555	35.38026809692383	32.499664306640625	40.329612731933594	601.6084594726562	45.90625762939453	28.53572654724121	31.82980728149414	59.796180725097656	24.76247215270996	38.34149932861328	24.608091354370117	32.44675064086914	28.826086044311523	NaN	36.16621398925781	NaN	NaN	61.63639831542969	NaN	34.36273193359375	16.431251525878906	32.89130401611328	22.989871978759766	34.50702667236328	39.43156433105469	28.038305282592773	43.448699951171875	28.580793380737305	25.50458335876465	25.077295303344727	31.06612205505371	27.87794303894043	29.55061912536621
Q923M1	Msra	Mitochondrial peptide methionine sulfoxide reductase	MSRA_RAT	87.02645874023438	54.75082015991211	57.94452667236328	NaN	39.17350769042969	125.78331756591797	NaN	77.7970199584961	68.71111297607422	46.99864196777344	78.52059936523438	24.07988929748535	68.20791625976562	39.70037841796875	59.108638763427734	47.82527160644531	77.58014678955078	65.79222106933594	65.69587707519531	52.804901123046875	62.869632720947266	53.18790817260742	54.503658294677734	37.643646240234375	77.4676513671875	55.25415802001953	40.65196990966797	44.32145309448242	39.41405487060547	60.7800407409668	39.68135070800781	40.27694320678711	64.6908187866211	50.46097946166992	26.526248931884766	39.90251159667969
Q923S8	Pank4	4'-phosphopantetheine phosphatase	PANK4_RAT	82.198486328125	115.43180847167969	91.42719268798828	94.26934051513672	87.91032409667969	96.53870391845703	328.97967529296875	89.72167205810547	88.699951171875	103.1995620727539	114.9871826171875	99.3377685546875	104.72169494628906	81.81378936767578	100.38795471191406	98.51158142089844	121.82635498046875	85.19293212890625	82.76617431640625	93.83956909179688	78.5051040649414	108.49656677246094	93.39733123779297	88.17424011230469	96.60901641845703	89.96403503417969	101.83973693847656	97.0905532836914	84.72278594970703	108.88399505615234	95.91926574707031	91.20342254638672	87.14398956298828	81.35104370117188	96.38988494873047	92.80086517333984
Q923V4	Fbxo6	F-box only protein 6	FBX6_RAT	84.67691040039062	112.56415557861328	109.6738510131836	95.14273071289062	108.36381530761719	96.84136199951172	134.0435791015625	86.0667495727539	96.23382568359375	98.60492706298828	146.19142150878906	77.42587280273438	85.51494598388672	100.26966857910156	67.05119323730469	69.64265441894531	181.018798828125	78.57135009765625	61.20176696777344	53.94989776611328	61.95070266723633	63.03458023071289	60.13068771362305	78.05248260498047	75.98995208740234	108.05363464355469	46.361087799072266	54.468746185302734	68.55855560302734	90.5141830444336	67.46440124511719	53.30388641357422	95.68266296386719	94.77679443359375	119.17298889160156	86.9893798828125
Q923V8	Selenof	Selenoprotein F	SEP15_RAT	49.85881042480469	59.61623001098633	49.32096481323242	55.732513427734375	54.52267074584961	46.15235137939453	174.58047485351562	43.45674514770508	41.238037109375	42.05799102783203	51.786476135253906	14.802078247070312	61.821842193603516	25.297935485839844	39.21088409423828	34.261634826660156	56.053993225097656	17.86322784423828	41.20699691772461	51.214534759521484	59.58818817138672	62.747093200683594	47.60565948486328	37.04814529418945	34.946075439453125	30.608592987060547	22.610759735107422	33.636383056640625	30.50682258605957	NaN	44.27714920043945	50.86705017089844	37.8320198059082	35.626792907714844	22.29326820373535	30.484661102294922
